[SKIP] Library/reference/facts/cleaned_chapters/book_0001 -> /root/private_data/LiteraryGiant/Library/reference/facts/chapter_features/book_0001 (index=0001)
[SKIP] Library/reference/facts/cleaned_chapters/book_0002 -> /root/private_data/LiteraryGiant/Library/reference/facts/chapter_features/book_0002 (index=0002)
[CHAPTER-SKIP] 0003 1198/4226 -> chapter_1198.json (state)
[CHAPTER-SKIP] 0003 1199/4226 -> chapter_1199.json (state)
[CHAPTER-SKIP] 0003 1200/4226 -> chapter_1200.json (state)
[CHAPTER-SKIP] 0003 1201/4226 -> chapter_1201.json (state)
[CHAPTER-SKIP] 0003 1202/4226 -> chapter_1202.json (state)
[CHAPTER-SKIP] 0003 1203/4226 -> chapter_1203.json (state)
[CHAPTER-SKIP] 0003 1204/4226 -> chapter_1204.json (state)
[CHAPTER-SKIP] 0003 1205/4226 -> chapter_1205.json (state)
[CHAPTER-SKIP] 0003 1206/4226 -> chapter_1206.json (state)
[CHAPTER-SKIP] 0003 1207/4226 -> chapter_1207.json (state)
[CHAPTER-SKIP] 0003 1208/4226 -> chapter_1208.json (state)
[CHAPTER-SKIP] 0003 1209/4226 -> chapter_1209.json (state)
[CHAPTER-SKIP] 0003 1210/4226 -> chapter_1210.json (state)
[CHAPTER-SKIP] 0003 1211/4226 -> chapter_1211.json (state)
[CHAPTER-SKIP] 0003 1212/4226 -> chapter_1212.json (state)
[CHAPTER-SKIP] 0003 1213/4226 -> chapter_1213.json (state)
[CHAPTER-SKIP] 0003 1214/4226 -> chapter_1214.json (state)
[CHAPTER-SKIP] 0003 1215/4226 -> chapter_1215.json (state)
[CHAPTER-SKIP] 0003 1216/4226 -> chapter_1216.json (state)
[CHAPTER-SKIP] 0003 1217/4226 -> chapter_1217.json (state)
[CHAPTER-SKIP] 0003 1218/4226 -> chapter_1218.json (state)
[CHAPTER-SKIP] 0003 1219/4226 -> chapter_1219.json (state)
[CHAPTER-SKIP] 0003 1220/4226 -> chapter_1220.json (state)
[CHAPTER-SKIP] 0003 1221/4226 -> chapter_1221.json (state)
[CHAPTER-SKIP] 0003 1222/4226 -> chapter_1222.json (state)
[CHAPTER-SKIP] 0003 1223/4226 -> chapter_1223.json (state)
[CHAPTER-SKIP] 0003 1224/4226 -> chapter_1224.json (state)
[CHAPTER-SKIP] 0003 1225/4226 -> chapter_1225.json (state)
[CHAPTER-SKIP] 0003 1226/4226 -> chapter_1226.json (state)
[CHAPTER-SKIP] 0003 1227/4226 -> chapter_1227.json (state)
[CHAPTER-SKIP] 0003 1228/4226 -> chapter_1228.json (state)
[CHAPTER-SKIP] 0003 1229/4226 -> chapter_1229.json (state)
[CHAPTER-SKIP] 0003 1230/4226 -> chapter_1230.json (state)
[CHAPTER-SKIP] 0003 1231/4226 -> chapter_1231.json (state)
[CHAPTER-SKIP] 0003 1232/4226 -> chapter_1232.json (state)
[CHAPTER-SKIP] 0003 1233/4226 -> chapter_1233.json (state)
[CHAPTER-SKIP] 0003 1234/4226 -> chapter_1234.json (state)
[CHAPTER-SKIP] 0003 1235/4226 -> chapter_1235.json (state)
[CHAPTER-SKIP] 0003 1236/4226 -> chapter_1236.json (state)
[CHAPTER-SKIP] 0003 1237/4226 -> chapter_1237.json (state)
[CHAPTER-SKIP] 0003 1238/4226 -> chapter_1238.json (state)
[CHAPTER-SKIP] 0003 1239/4226 -> chapter_1239.json (state)
[CHAPTER-SKIP] 0003 1240/4226 -> chapter_1240.json (state)
[CHAPTER-SKIP] 0003 1241/4226 -> chapter_1241.json (state)
[CHAPTER-SKIP] 0003 1242/4226 -> chapter_1242.json (state)
[CHAPTER-SKIP] 0003 1243/4226 -> chapter_1243.json (state)
[CHAPTER-SKIP] 0003 1244/4226 -> chapter_1244.json (state)
[CHAPTER-SKIP] 0003 1245/4226 -> chapter_1245.json (state)
[CHAPTER-SKIP] 0003 1246/4226 -> chapter_1246.json (state)
[CHAPTER-SKIP] 0003 1247/4226 -> chapter_1247.json (state)
[CHAPTER-SKIP] 0003 1248/4226 -> chapter_1248.json (state)
[NuExtract] model_backend=vision2seq runtime_backend=vllm source=/root/private_data/LiteraryGiant/models/weights/NuExtract_8B
INFO 06-14 18:26:57 [__init__.py:216] Automatically detected platform cuda.
INFO 06-14 18:26:59 [utils.py:328] non-default args: {'tokenizer': '/root/private_data/LiteraryGiant/models/weights/NuExtract_8B', 'max_model_len': 8192, 'gpu_memory_utilization': 0.85, 'disable_log_stats': True, 'model': '/root/private_data/LiteraryGiant/models/weights/NuExtract_8B'}
INFO 06-14 18:27:07 [__init__.py:742] Resolved architecture: Qwen2_5_VLForConditionalGeneration
`torch_dtype` is deprecated! Use `dtype` instead!
INFO 06-14 18:27:07 [__init__.py:1815] Using max model len 8192
INFO 06-14 18:27:09 [scheduler.py:222] Chunked prefill is enabled with max_num_batched_tokens=16384.
INFO 06-14 18:27:15 [__init__.py:216] Automatically detected platform cuda.
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:17 [core.py:654] Waiting for init message from front-end.
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:17 [core.py:76] Initializing a V1 LLM engine (v0.10.2) with config: model='/root/private_data/LiteraryGiant/models/weights/NuExtract_8B', speculative_config=None, tokenizer='/root/private_data/LiteraryGiant/models/weights/NuExtract_8B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=8192, download_dir=None, load_format=auto, tensor_parallel_size=1, pipeline_parallel_size=1, data_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, device_config=cuda, decoding_config=DecodingConfig(backend='auto', disable_fallback=False, disable_any_whitespace=False, disable_additional_properties=False, reasoning_backend=''), observability_config=ObservabilityConfig(show_hidden_metrics_for_version=None, otlp_traces_endpoint=None, collect_detailed_traces=None), seed=0, served_model_name=/root/private_data/LiteraryGiant/models/weights/NuExtract_8B, enable_prefix_caching=True, chunked_prefill_enabled=True, use_async_output_proc=True, pooler_config=None, compilation_config={"level":3,"debug_dump_path":"","cache_dir":"","backend":"","custom_ops":[],"splitting_ops":["vllm.unified_attention","vllm.unified_attention_with_output","vllm.mamba_mixer2","vllm.mamba_mixer","vllm.short_conv","vllm.linear_attention","vllm.plamo2_mamba_mixer","vllm.gdn_attention"],"use_inductor":true,"compile_sizes":[],"inductor_compile_config":{"enable_auto_functionalized_v2":false},"inductor_passes":{},"cudagraph_mode":1,"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":[512,504,496,488,480,472,464,456,448,440,432,424,416,408,400,392,384,376,368,360,352,344,336,328,320,312,304,296,288,280,272,264,256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"cudagraph_copy_inputs":false,"full_cuda_graph":false,"pass_config":{},"max_capture_size":512,"local_cache_dir":null}
[W614 18:27:21.456381381 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:21 [parallel_state.py:1165] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0, EP rank 0
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:21 [topk_topp_sampler.py:58] Using FlashInfer for top-p & top-k sampling.
[1;36m(EngineCore_DP0 pid=23540)[0;0m WARNING 06-14 18:27:23 [profiling.py:280] The sequence length (8192) is smaller than the pre-defined worst-case total number of multimodal tokens (58482). This may cause certain multi-modal inputs to fail during inference. To avoid this, you should increase `max_model_len` or reduce `mm_counts`.
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:23 [gpu_model_runner.py:2338] Starting to load model /root/private_data/LiteraryGiant/models/weights/NuExtract_8B...
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:24 [gpu_model_runner.py:2370] Loading model from scratch...
[1;36m(EngineCore_DP0 pid=23540)[0;0m WARNING 06-14 18:27:24 [cuda.py:217] Current `vllm-flash-attn` has a bug inside vision module, so we use xformers backend instead. You can run `pip install flash-attn` to use flash-attention backend.
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:24 [cuda.py:362] Using Flash Attention backend on V1 engine.
[1;36m(EngineCore_DP0 pid=23540)[0;0m Loading safetensors checkpoint shards:   0% Completed | 0/4 [00:00<?, ?it/s]
[1;36m(EngineCore_DP0 pid=23540)[0;0m Loading safetensors checkpoint shards:  25% Completed | 1/4 [00:01<00:05,  1.98s/it]
[1;36m(EngineCore_DP0 pid=23540)[0;0m Loading safetensors checkpoint shards:  50% Completed | 2/4 [00:07<00:07,  3.95s/it]
[1;36m(EngineCore_DP0 pid=23540)[0;0m Loading safetensors checkpoint shards:  75% Completed | 3/4 [00:13<00:05,  5.12s/it]
[1;36m(EngineCore_DP0 pid=23540)[0;0m Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:21<00:00,  6.26s/it]
[1;36m(EngineCore_DP0 pid=23540)[0;0m Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:21<00:00,  5.46s/it]
[1;36m(EngineCore_DP0 pid=23540)[0;0m 
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:46 [default_loader.py:268] Loading weights took 21.90 seconds
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:47 [gpu_model_runner.py:2392] Model loading took 15.6271 GiB and 22.266766 seconds
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:47 [gpu_model_runner.py:3000] Encoder cache will be initialized with a budget of 29241 tokens, and profiled with 1 image items of the maximum feature size.
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:59 [backends.py:539] Using cache directory: /root/.cache/vllm/torch_compile_cache/c53c20228e/rank_0_0/backbone for vLLM's torch.compile
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:27:59 [backends.py:550] Dynamo bytecode transform time: 4.54 s
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:02 [backends.py:161] Directly load the compiled graph(s) for dynamic shape from the cache, took 2.943 s
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:06 [monitor.py:34] torch.compile takes 4.54 s in total
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:07 [gpu_worker.py:298] Available KV cache memory: 43.45 GiB
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:07 [kv_cache_utils.py:864] GPU KV cache size: 813,616 tokens
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:07 [kv_cache_utils.py:868] Maximum concurrency for 8,192 tokens per request: 99.32x
[1;36m(EngineCore_DP0 pid=23540)[0;0m Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):   0%|          | 0/67 [00:00<?, ?it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):   3%|▎         | 2/67 [00:00<00:03, 19.80it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):   7%|▋         | 5/67 [00:00<00:03, 20.18it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  12%|█▏        | 8/67 [00:00<00:02, 20.34it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  16%|█▋        | 11/67 [00:00<00:02, 20.56it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  21%|██        | 14/67 [00:00<00:02, 20.61it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  25%|██▌       | 17/67 [00:00<00:02, 20.96it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  30%|██▉       | 20/67 [00:00<00:02, 21.45it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  34%|███▍      | 23/67 [00:01<00:01, 22.02it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  39%|███▉      | 26/67 [00:01<00:01, 22.55it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  43%|████▎     | 29/67 [00:01<00:01, 22.88it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  48%|████▊     | 32/67 [00:01<00:01, 23.11it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  52%|█████▏    | 35/67 [00:01<00:01, 24.48it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  57%|█████▋    | 38/67 [00:01<00:01, 25.58it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  61%|██████    | 41/67 [00:01<00:01, 25.74it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  66%|██████▌   | 44/67 [00:01<00:00, 26.61it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  70%|███████   | 47/67 [00:01<00:00, 27.12it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  76%|███████▌  | 51/67 [00:02<00:00, 28.30it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  82%|████████▏ | 55/67 [00:02<00:00, 29.23it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  88%|████████▊ | 59/67 [00:02<00:00, 29.99it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE):  94%|█████████▍| 63/67 [00:02<00:00, 30.54it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE): 100%|██████████| 67/67 [00:02<00:00, 29.34it/s]Capturing CUDA graphs (mixed prefill-decode, PIECEWISE): 100%|██████████| 67/67 [00:02<00:00, 25.20it/s]
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:11 [gpu_model_runner.py:3118] Graph capturing finished in 3 secs, took 0.47 GiB
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:11 [gpu_worker.py:391] Free memory on device (78.76/79.25 GiB) on startup. Desired GPU memory utilization is (0.85, 67.36 GiB). Actual usage is 15.63 GiB for weight, 8.26 GiB for peak activation, 0.02 GiB for non-torch memory, and 0.47 GiB for CUDAGraph memory. Replace gpu_memory_utilization config with `--kv-cache-memory=45991594086` to fit into requested memory, or `--kv-cache-memory=58230612480` to fully utilize gpu memory. Current kv cache memory in use is 46656391270 bytes.
[1;36m(EngineCore_DP0 pid=23540)[0;0m INFO 06-14 18:28:11 [core.py:218] init engine (profile, create kv cache, warmup model) took 23.89 seconds
INFO 06-14 18:28:12 [llm.py:295] Supported_tasks: ['generate']
INFO 06-14 18:28:12 [__init__.py:36] No IOProcessor plugins requested by the model
Adding requests:   0%|          | 0/4 [00:00<?, ?it/s]Adding requests: 100%|██████████| 4/4 [00:00<00:00, 240.48it/s]
Processed prompts:   0%|          | 0/4 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:  25%|██▌       | 1/4 [00:03<00:11,  3.71s/it, est. speed input: 507.76 toks/s, output: 72.46 toks/s]Processed prompts:  50%|█████     | 2/4 [00:04<00:03,  1.95s/it, est. speed input: 952.71 toks/s, output: 135.23 toks/s]Processed prompts: 100%|██████████| 4/4 [00:07<00:00,  1.71s/it, est. speed input: 1103.25 toks/s, output: 202.79 toks/s]Processed prompts: 100%|██████████| 4/4 [00:07<00:00,  1.71s/it, est. speed input: 1103.25 toks/s, output: 202.79 toks/s]Processed prompts: 100%|██████████| 4/4 [00:07<00:00,  1.89s/it, est. speed input: 1103.25 toks/s, output: 202.79 toks/s]
Adding requests:   0%|          | 0/37 [00:00<?, ?it/s]Adding requests: 100%|██████████| 37/37 [00:00<00:00, 938.14it/s]
Processed prompts:   0%|          | 0/37 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   3%|▎         | 1/37 [00:00<00:30,  1.17it/s, est. speed input: 456.92 toks/s, output: 28.19 toks/s]Processed prompts:  32%|███▏      | 12/37 [00:00<00:01, 16.77it/s, est. speed input: 4369.84 toks/s, output: 355.74 toks/s]Processed prompts:  68%|██████▊   | 25/37 [00:01<00:00, 35.85it/s, est. speed input: 8386.42 toks/s, output: 739.80 toks/s]Processed prompts:  95%|█████████▍| 35/37 [00:01<00:00, 41.80it/s, est. speed input: 10259.80 toks/s, output: 994.33 toks/s]Processed prompts: 100%|██████████| 37/37 [00:01<00:00, 41.80it/s, est. speed input: 10232.63 toks/s, output: 1020.89 toks/s]Processed prompts: 100%|██████████| 37/37 [00:01<00:00, 28.08it/s, est. speed input: 10232.63 toks/s, output: 1020.89 toks/s]
[CHAPTER] 0003 1249/4226 -> chapter_1249.json
[CHAPTER] 0003 1250/4226 -> chapter_1250.json
[CHAPTER] 0003 1251/4226 -> chapter_1251.json
[CHAPTER] 0003 1252/4226 -> chapter_1252.json
Adding requests:   0%|          | 0/4 [00:00<?, ?it/s]Adding requests: 100%|██████████| 4/4 [00:00<00:00, 203.37it/s]
Processed prompts:   0%|          | 0/4 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:  25%|██▌       | 1/4 [00:04<00:12,  4.27s/it, est. speed input: 515.42 toks/s, output: 74.43 toks/s]Processed prompts:  50%|█████     | 2/4 [00:04<00:03,  1.99s/it, est. speed input: 895.71 toks/s, output: 143.74 toks/s]Processed prompts: 100%|██████████| 4/4 [00:04<00:00,  1.23it/s, est. speed input: 1746.69 toks/s, output: 285.22 toks/s]Processed prompts: 100%|██████████| 4/4 [00:04<00:00,  1.23it/s, est. speed input: 1746.69 toks/s, output: 285.22 toks/s]Processed prompts: 100%|██████████| 4/4 [00:04<00:00,  1.22s/it, est. speed input: 1746.69 toks/s, output: 285.22 toks/s]
Adding requests:   0%|          | 0/36 [00:00<?, ?it/s]Adding requests: 100%|██████████| 36/36 [00:00<00:00, 1266.22it/s]
Processed prompts:   0%|          | 0/36 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   3%|▎         | 1/36 [00:00<00:28,  1.23it/s, est. speed input: 432.80 toks/s, output: 24.66 toks/s]Processed prompts:  28%|██▊       | 10/36 [00:00<00:01, 14.30it/s, est. speed input: 4037.85 toks/s, output: 264.70 toks/s]Processed prompts:  72%|███████▏  | 26/36 [00:01<00:00, 39.49it/s, est. speed input: 9607.10 toks/s, output: 738.31 toks/s]Processed prompts: 100%|██████████| 36/36 [00:01<00:00, 39.41it/s, est. speed input: 10580.68 toks/s, output: 929.23 toks/s]Processed prompts: 100%|██████████| 36/36 [00:01<00:00, 39.41it/s, est. speed input: 10580.68 toks/s, output: 929.23 toks/s]Processed prompts: 100%|██████████| 36/36 [00:01<00:00, 28.15it/s, est. speed input: 10580.68 toks/s, output: 929.23 toks/s]
[CHAPTER] 0003 1253/4226 -> chapter_1253.json
[CHAPTER] 0003 1254/4226 -> chapter_1254.json
[CHAPTER] 0003 1255/4226 -> chapter_1255.json
[CHAPTER] 0003 1256/4226 -> chapter_1256.json
Adding requests:   0%|          | 0/4 [00:00<?, ?it/s]Adding requests: 100%|██████████| 4/4 [00:00<00:00, 182.09it/s]
Processed prompts:   0%|          | 0/4 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:  25%|██▌       | 1/4 [00:03<00:11,  3.69s/it, est. speed input: 541.92 toks/s, output: 72.42 toks/s]Processed prompts:  50%|█████     | 2/4 [00:04<00:04,  2.05s/it, est. speed input: 921.24 toks/s, output: 133.16 toks/s]Processed prompts: 100%|██████████| 4/4 [00:05<00:00,  1.09s/it, est. speed input: 1540.17 toks/s, output: 246.53 toks/s]Processed prompts: 100%|██████████| 4/4 [00:05<00:00,  1.09s/it, est. speed input: 1540.17 toks/s, output: 246.53 toks/s]Processed prompts: 100%|██████████| 4/4 [00:05<00:00,  1.41s/it, est. speed input: 1540.17 toks/s, output: 246.53 toks/s]
Adding requests:   0%|          | 0/38 [00:00<?, ?it/s]Adding requests: 100%|██████████| 38/38 [00:00<00:00, 1227.84it/s]
Processed prompts:   0%|          | 0/38 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   3%|▎         | 1/38 [00:00<00:31,  1.17it/s, est. speed input: 381.25 toks/s, output: 25.65 toks/s]Processed prompts:  32%|███▏      | 12/38 [00:00<00:01, 16.43it/s, est. speed input: 4333.65 toks/s, output: 317.72 toks/s]Processed prompts:  66%|██████▌   | 25/38 [00:01<00:00, 35.14it/s, est. speed input: 8603.99 toks/s, output: 702.08 toks/s]Processed prompts:  97%|█████████▋| 37/38 [00:01<00:00, 40.96it/s, est. speed input: 10394.06 toks/s, output: 966.32 toks/s]Processed prompts: 100%|██████████| 38/38 [00:01<00:00, 40.96it/s, est. speed input: 10157.81 toks/s, output: 964.50 toks/s]Processed prompts: 100%|██████████| 38/38 [00:01<00:00, 27.61it/s, est. speed input: 10157.81 toks/s, output: 964.50 toks/s]
[CHAPTER] 0003 1257/4226 -> chapter_1257.json
[CHAPTER] 0003 1258/4226 -> chapter_1258.json
[CHAPTER] 0003 1259/4226 -> chapter_1259.json
[CHAPTER] 0003 1260/4226 -> chapter_1260.json
Adding requests:   0%|          | 0/4 [00:00<?, ?it/s]Adding requests: 100%|██████████| 4/4 [00:00<00:00, 221.23it/s]
Processed prompts:   0%|          | 0/4 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:  25%|██▌       | 1/4 [00:04<00:14,  4.73s/it, est. speed input: 463.29 toks/s, output: 74.61 toks/s]Processed prompts:  50%|█████     | 2/4 [00:05<00:04,  2.20s/it, est. speed input: 921.20 toks/s, output: 143.67 toks/s]Processed prompts:  75%|███████▌  | 3/4 [00:05<00:01,  1.26s/it, est. speed input: 1321.53 toks/s, output: 215.04 toks/s]Processed prompts: 100%|██████████| 4/4 [00:05<00:00,  1.26s/it, est. speed input: 1698.30 toks/s, output: 287.47 toks/s]Processed prompts: 100%|██████████| 4/4 [00:05<00:00,  1.35s/it, est. speed input: 1698.30 toks/s, output: 287.47 toks/s]
Adding requests:   0%|          | 0/39 [00:00<?, ?it/s]Adding requests: 100%|██████████| 39/39 [00:00<00:00, 617.93it/s]
Processed prompts:   0%|          | 0/39 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   3%|▎         | 1/39 [00:00<00:30,  1.25it/s, est. speed input: 453.37 toks/s, output: 21.29 toks/s]Processed prompts:   8%|▊         | 3/39 [00:00<00:08,  4.07it/s, est. speed input: 1250.73 toks/s, output: 72.01 toks/s]Processed prompts:  51%|█████▏    | 20/39 [00:01<00:00, 32.89it/s, est. speed input: 7380.35 toks/s, output: 550.91 toks/s]Processed prompts:  85%|████████▍ | 33/39 [00:01<00:00, 45.75it/s, est. speed input: 10373.66 toks/s, output: 883.46 toks/s]Processed prompts: 100%|██████████| 39/39 [00:01<00:00, 45.75it/s, est. speed input: 11342.79 toks/s, output: 1051.27 toks/s]Processed prompts: 100%|██████████| 39/39 [00:01<00:00, 30.28it/s, est. speed input: 11342.79 toks/s, output: 1051.27 toks/s]
[CHAPTER] 0003 1261/4226 -> chapter_1261.json
[CHAPTER] 0003 1262/4226 -> chapter_1262.json
[CHAPTER] 0003 1263/4226 -> chapter_1263.json
[CHAPTER] 0003 1264/4226 -> chapter_1264.json
Adding requests:   0%|          | 0/4 [00:00<?, ?it/s]Adding requests: 100%|██████████| 4/4 [00:00<00:00, 268.36it/s]
